variable_location,data_product,data_table,provided_variable,variable, note
column_name,WoSIS_2019,layers_chemical,nitkjd_value_avg,nitrogen_total,NA
column_name,WoSIS_2019,layers_chemical,nitkjd_method,nitrogen_total,NA
column_name,WoSIS_2019,layers_chemical,nitkjd_date,nitrogen_total,NA
column_name,WoSIS_2019,layers_chemical,nitkjd_dataset_id,nitrogen_total,NA
column_name,WoSIS_2019,layers_chemical,nitkjd_profile_code,nitrogen_total,NA
column_name,WoSIS_2019,layers_chemical,nitkjd_licence,nitrogen_total,NA
column_name,WoSIS_2019,layers_physical,profile_id,profile_id,NA
column_name,WoSIS_2019,layers_physical,profile_layer_id,profile_id,NA
column_name,WoSIS_2019,layers_physical,upper_depth,depth_min,NA
column_name,WoSIS_2019,layers_physical,lower_depth,depth_max,NA
column_name,WoSIS_2019,layers_physical,layer_name,layer_name,NA
column_name,WoSIS_2019,layers_physical,litter,litter,NA
column_name,WoSIS_2019,layers_physical,bdfi33_value,bulk_density_fine_earth_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdfi33_value_avg,bulk_density_fine_earth_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdfi33_method,bulk_density_fine_earth_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdfi33_date,bulk_density_fine_earth_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdfi33_dataset_id,bulk_density_fine_earth_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdfi33_profile_code,bulk_density_fine_earth_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdfi33_licence,bulk_density_fine_earth_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdfiad_value,bulk_density_fine_earth_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiad_value_avg,bulk_density_fine_earth_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiad_method,bulk_density_fine_earth_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiad_date,bulk_density_fine_earth_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiad_dataset_id,bulk_density_fine_earth_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiad_profile_code,bulk_density_fine_earth_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiad_licence,bulk_density_fine_earth_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdfifm_value,bulk_density_fine_earth_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdfifm_value_avg,bulk_density_fine_earth_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdfifm_method,bulk_density_fine_earth_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdfifm_date,bulk_density_fine_earth_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdfifm_dataset_id,bulk_density_fine_earth_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdfifm_profile_code,bulk_density_fine_earth_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdfifm_licence,bulk_density_fine_earth_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdfiod_value,bulk_density_fine_earth_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiod_value_avg,bulk_density_fine_earth_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiod_method,bulk_density_fine_earth_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiod_date,bulk_density_fine_earth_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiod_dataset_id,bulk_density_fine_earth_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiod_profile_code,bulk_density_fine_earth_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdfiod_licence,bulk_density_fine_earth_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdws33_value,bulk_density_whole_soil_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdws33_value_avg,bulk_density_whole_soil_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdws33_method,bulk_density_whole_soil_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdws33_date,bulk_density_whole_soil_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdws33_dataset_id,bulk_density_whole_soil_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdws33_profile_code,bulk_density_whole_soil_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdws33_licence,bulk_density_whole_soil_33pKa,NA
column_name,WoSIS_2019,layers_physical,bdwsad_value,bulk_density_whole_soil_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsad_value_avg,bulk_density_whole_soil_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsad_method,bulk_density_whole_soil_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsad_date,bulk_density_whole_soil_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsad_dataset_id,bulk_density_whole_soil_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsad_profile_code,bulk_density_whole_soil_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsad_licence,bulk_density_whole_soil_air_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsfm_value,bulk_density_whole_soil_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdwsfm_value_avg,bulk_density_whole_soil_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdwsfm_method,bulk_density_whole_soil_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdwsfm_date,bulk_density_whole_soil_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdwsfm_dataset_id,bulk_density_whole_soil_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdwsfm_profile_code,bulk_density_whole_soil_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdwsfm_licence,bulk_density_whole_soil_feild_moist,NA
column_name,WoSIS_2019,layers_physical,bdwsod_value,bulk_density_whole_soil_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsod_value_avg,bulk_density_whole_soil_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsod_method,bulk_density_whole_soil_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsod_date,bulk_density_whole_soil_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsod_dataset_id,bulk_density_whole_soil_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsod_profile_code,bulk_density_whole_soil_oven_dry,NA
column_name,WoSIS_2019,layers_physical,bdwsod_licence,bulk_density_whole_soil_oven_dry,NA
column_name,WoSIS_2019,layers_physical,clay_value,clay,NA
column_name,WoSIS_2019,layers_physical,clay_value_avg,clay,NA
column_name,WoSIS_2019,layers_physical,clay_method,clay,NA
column_name,WoSIS_2019,layers_physical,clay_date,clay,NA
column_name,WoSIS_2019,layers_physical,clay_dataset_id,clay,NA
column_name,WoSIS_2019,layers_physical,clay_profile_code,clay,NA
column_name,WoSIS_2019,layers_physical,clay_licence,clay,NA
column_name,WoSIS_2019,layers_physical,cfgr_value,coarse_fragments_gravimetric_total,NA
column_name,WoSIS_2019,layers_physical,cfgr_value_avg,coarse_fragments_gravimetric_total,NA
column_name,WoSIS_2019,layers_physical,cfgr_method,coarse_fragments_gravimetric_total,NA
column_name,WoSIS_2019,layers_physical,cfgr_date,coarse_fragments_gravimetric_total,NA
column_name,WoSIS_2019,layers_physical,cfgr_dataset_id,coarse_fragments_gravimetric_total,NA
column_name,WoSIS_2019,layers_physical,cfgr_profile_code,coarse_fragments_gravimetric_total,NA
column_name,WoSIS_2019,layers_physical,cfgr_licence,coarse_fragments_gravimetric_total,NA
column_name,WoSIS_2019,layers_physical,cfvo_value,coarse_fragments_volumetric_total,NA
column_name,WoSIS_2019,layers_physical,cfvo_value_avg,coarse_fragments_volumetric_total,NA
column_name,WoSIS_2019,layers_physical,cfvo_method,coarse_fragments_volumetric_total,NA
column_name,WoSIS_2019,layers_physical,cfvo_date,coarse_fragments_volumetric_total,NA
column_name,WoSIS_2019,layers_physical,cfvo_dataset_id,coarse_fragments_volumetric_total,NA
column_name,WoSIS_2019,layers_physical,cfvo_profile_code,coarse_fragments_volumetric_total,NA
column_name,WoSIS_2019,layers_physical,cfvo_licence,coarse_fragments_volumetric_total,NA
column_name,WoSIS_2019,layers_physical,sand_value,sand,NA
column_name,WoSIS_2019,layers_physical,sand_value_avg,sand,NA
column_name,WoSIS_2019,layers_physical,sand_method,sand,NA
column_name,WoSIS_2019,layers_physical,sand_date,sand,NA
column_name,WoSIS_2019,layers_physical,sand_dataset_id,sand,NA
column_name,WoSIS_2019,layers_physical,sand_profile_code,sand,NA
column_name,WoSIS_2019,layers_physical,sand_licence,sand,NA
column_name,WoSIS_2019,layers_physical,silt_value,silt,NA
column_name,WoSIS_2019,layers_physical,silt_value_avg,silt,NA
column_name,WoSIS_2019,layers_physical,silt_method,silt,NA
column_name,WoSIS_2019,layers_physical,silt_date,silt,NA
column_name,WoSIS_2019,layers_physical,silt_dataset_id,silt,NA
column_name,WoSIS_2019,layers_physical,silt_profile_code,silt,NA
column_name,WoSIS_2019,layers_physical,silt_licence,silt,NA
column_name,WoSIS_2019,layers_physical,wg0100_value,Water_retention_gravimetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wg0100_value_avg,Water_retention_gravimetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wg0100_method,Water_retention_gravimetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wg0100_date,Water_retention_gravimetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wg0100_dataset_id,Water_retention_gravimetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wg0100_profile_code,Water_retention_gravimetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wg0100_licence,Water_retention_gravimetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wg0010_value,Water_retention_gravimetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wg0010_value_avg,Water_retention_gravimetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wg0010_method,Water_retention_gravimetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wg0010_date,Water_retention_gravimetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wg0010_dataset_id,Water_retention_gravimetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wg0010_profile_code,Water_retention_gravimetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wg0010_licence,Water_retention_gravimetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wg1500_value,Water_retention_gravimetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wg1500_value_avg,Water_retention_gravimetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wg1500_method,Water_retention_gravimetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wg1500_date,Water_retention_gravimetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wg1500_dataset_id,Water_retention_gravimetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wg1500_profile_code,Water_retention_gravimetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wg1500_licence,Water_retention_gravimetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wg0200_value,Water_retention_gravimetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wg0200_value_avg,Water_retention_gravimetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wg0200_method,Water_retention_gravimetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wg0200_date,Water_retention_gravimetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wg0200_dataset_id,Water_retention_gravimetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wg0200_profile_code,Water_retention_gravimetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wg0200_licence,Water_retention_gravimetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wg0033_value,Water_retention_gravimetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wg0033_value_avg,Water_retention_gravimetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wg0033_method,Water_retention_gravimetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wg0033_date,Water_retention_gravimetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wg0033_dataset_id,Water_retention_gravimetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wg0033_profile_code,Water_retention_gravimetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wg0033_licence,Water_retention_gravimetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wg0500_value,Water_retention_gravimetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wg0500_value_avg,Water_retention_gravimetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wg0500_method,Water_retention_gravimetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wg0500_date,Water_retention_gravimetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wg0500_dataset_id,Water_retention_gravimetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wg0500_profile_code,Water_retention_gravimetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wg0500_licence,Water_retention_gravimetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wg0006_value,Water_retention_gravimetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wg0006_value_avg,Water_retention_gravimetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wg0006_method,Water_retention_gravimetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wg0006_date,Water_retention_gravimetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wg0006_dataset_id,Water_retention_gravimetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wg0006_profile_code,Water_retention_gravimetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wg0006_licence,Water_retention_gravimetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wv0100_value,Water_retention_volumetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wv0100_value_avg,Water_retention_volumetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wv0100_method,Water_retention_volumetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wv0100_date,Water_retention_volumetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wv0100_dataset_id,Water_retention_volumetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wv0100_profile_code,Water_retention_volumetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wv0100_licence,Water_retention_volumetric_100kPa,NA
column_name,WoSIS_2019,layers_physical,wv0010_value,Water_retention_volumetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wv0010_value_avg,Water_retention_volumetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wv0010_method,Water_retention_volumetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wv0010_date,Water_retention_volumetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wv0010_dataset_id,Water_retention_volumetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wv0010_profile_code,Water_retention_volumetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wv0010_licence,Water_retention_volumetric_10kPa,NA
column_name,WoSIS_2019,layers_physical,wv1500_value,Water_retention_volumetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wv1500_value_avg,Water_retention_volumetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wv1500_method,Water_retention_volumetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wv1500_date,Water_retention_volumetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wv1500_dataset_id,Water_retention_volumetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wv1500_profile_code,Water_retention_volumetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wv1500_licence,Water_retention_volumetric_1500kPa,NA
column_name,WoSIS_2019,layers_physical,wv0200_value,Water_retention_volumetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wv0200_value_avg,Water_retention_volumetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wv0200_method,Water_retention_volumetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wv0200_date,Water_retention_volumetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wv0200_dataset_id,Water_retention_volumetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wv0200_profile_code,Water_retention_volumetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wv0200_licence,Water_retention_volumetric_200kPa,NA
column_name,WoSIS_2019,layers_physical,wv0033_value,Water_retention_volumetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wv0033_value_avg,Water_retention_volumetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wv0033_method,Water_retention_volumetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wv0033_date,Water_retention_volumetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wv0033_dataset_id,Water_retention_volumetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wv0033_profile_code,Water_retention_volumetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wv0033_licence,Water_retention_volumetric_33kPa,NA
column_name,WoSIS_2019,layers_physical,wv0500_value,Water_retention_volumetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wv0500_value_avg,Water_retention_volumetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wv0500_method,Water_retention_volumetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wv0500_date,Water_retention_volumetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wv0500_dataset_id,Water_retention_volumetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wv0500_profile_code,Water_retention_volumetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wv0500_licence,Water_retention_volumetric_500kPa,NA
column_name,WoSIS_2019,layers_physical,wv0006_value,Water_retention_volumetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wv0006_value_avg,Water_retention_volumetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wv0006_method,Water_retention_volumetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wv0006_date,Water_retention_volumetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wv0006_dataset_id,Water_retention_volumetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wv0006_profile_code,Water_retention_volumetric_6kPa,NA
column_name,WoSIS_2019,layers_physical,wv0006_licence,Water_retention_volumetric_6kPa,NA
column_name,WoSIS_2019,profiles,profile_id,profile_id,NA
column_name,WoSIS_2019,profiles,dataset_id,dataset_name,NA
column_name,WoSIS_2019,profiles,country_id,country,NA
column_name,WoSIS_2019,profiles,country_name,country,NA
column_name,WoSIS_2019,profiles,geom_accuracy,geom_accuracy,NA
column_name,WoSIS_2019,profiles,latitude,latitude,NA
column_name,WoSIS_2019,profiles,longitude,longitude,NA
column_name,WoSIS_2019,profiles,dsds,depth_max,NA
column_name,WoSIS_2019,profiles,cfao_version,fao_legend,NA
column_name,WoSIS_2019,profiles,cfao_major_group_code,fao_legend,NA
column_name,WoSIS_2019,profiles,cfao_major_group,fao_legend,NA
column_name,WoSIS_2019,profiles,cfao_soil_unit_code,fao_legend,NA
column_name,WoSIS_2019,profiles,cfao_soil_unit,fao_legend,NA
column_name,WoSIS_2019,profiles,cwrb_version,world_reference_base_soil_resources,NA
column_name,WoSIS_2019,profiles,cwrb_reference_soil_group_code,world_reference_base_soil_resources,NA
column_name,WoSIS_2019,profiles,cwrb_reference_soil_group,world_reference_base_soil_resources,NA
column_name,WoSIS_2019,profiles,cwrb_prefix_qualifier,world_reference_base_soil_resources,NA
column_name,WoSIS_2019,profiles,cwrb_suffix_qualifier,world_reference_base_soil_resources,NA
column_name,WoSIS_2019,profiles,cstx_version,USDA_soil_taxonomy,NA
column_name,WoSIS_2019,profiles,cstx_order_name,USDA_soil_taxonomy,NA
column_name,WoSIS_2019,profiles,cstx_suborder,USDA_soil_taxonomy,NA
column_name,WoSIS_2019,profiles,cstx_great_group,USDA_soil_taxonomy,NA
column_name,WoSIS_2019,profiles,cstx_subgroup,USDA_soil_taxonomy,NA
column_name,vanGestel,soil C,site.id,site_name,NA
column_name,vanGestel,soil C,trt,treatment_type,NA
column_name,vanGestel,soil C,technique,technique,NA
column_name,vanGestel,soil C,season,season,NA
column_name,vanGestel,soil C,trt.size.bg,treatment_size_below_ground,NA
column_name,vanGestel,soil C,soilT.depth,depth_soil_temperature,NA
column_name,vanGestel,soil C,trt.size.abg,treatment_size_above_ground,NA
column_name,vanGestel,soil C,trt.size.units,treatment_size_units,NA
column_name,vanGestel,soil C,start.date,treatment_duration_start,NA
column_name,vanGestel,soil C,measurement.date,measurement_date,NA
column_name,vanGestel,soil C,duration,treatment_duration,NA
column_name,vanGestel,soil C,remove,remove,NA
column_name,vanGestel,soil C,multi.year,multiyear,NA
column_name,vanGestel,soil C,control.mean,control_mean,NA
column_name,vanGestel,soil C,control.se,control_standard_error,NA
column_name,vanGestel,soil C,control.n,control_size,NA
column_name,vanGestel,soil C,trt.mean,treatment_mean,NA
column_name,vanGestel,soil C,trt.se,treatment_standard_error,NA
column_name,vanGestel,soil C,trt.n,treatment_size,NA
column_name,vanGestel,soil C,unit,unit,NA
column_name,vanGestel,soil C,variable,variable,NA
column_name,vanGestel,soil C,soil.horizon,soil_horizon,NA
column_name,vanGestel,soil C,bulk.density,bulk_density,NA
column_name,vanGestel,soil C,source,source,NA
column_name,vanGestel,soil C,notes,notes,NA
column_name,vanGestel,soil C,reference,reference,NA
column_name,vanGestel,Rsoil,site.id,site_name,NA
column_name,vanGestel,Rsoil,trt,treatment_type,NA
column_name,vanGestel,Rsoil,technique,technique,NA
column_name,vanGestel,Rsoil,season,season,NA
column_name,vanGestel,Rsoil,trt.size.bg,treatment_size_below_ground,NA
column_name,vanGestel,Rsoil,soilT.depth,depth_soil_temperature,NA
column_name,vanGestel,Rsoil,trt.size.abg,treatment_size_above_ground,NA
column_name,vanGestel,Rsoil,trt.size.units,treatment_size_units,NA
column_name,vanGestel,Rsoil,start.date,treatment_duration_start,NA
column_name,vanGestel,Rsoil,measurement.date,measurement_date,NA
column_name,vanGestel,Rsoil,duration,treatment_duration,NA
column_name,vanGestel,Rsoil,remove,remove,NA
column_name,vanGestel,Rsoil,multi.year,multiyear,NA
column_name,vanGestel,Rsoil,control.mean,control_mean,NA
column_name,vanGestel,Rsoil,control.se,control_standard_error,NA
column_name,vanGestel,Rsoil,control.n,control_size,NA
column_name,vanGestel,Rsoil,trt.mean,treatment_mean,NA
column_name,vanGestel,Rsoil,trt.se,treatment_standard_error,NA
column_name,vanGestel,Rsoil,trt.n,treatment_type,NA
column_name,vanGestel,Rsoil,unit,unit,NA
column_name,vanGestel,Rsoil,variable,variable,NA
column_name,vanGestel,Rsoil,source,source,NA
column_name,vanGestel,Rsoil,notes,notes,NA
column_name,vanGestel,Rsoil,reference,reference,NA
column_name,vanGestel,biomass,site.id,site_name,NA
column_name,vanGestel,biomass,trt,treatment_type,NA
column_name,vanGestel,biomass,technique,technique,NA
column_name,vanGestel,biomass,season,season,NA
column_name,vanGestel,biomass,trt.size.bg,treatment_size_below_ground,NA
column_name,vanGestel,biomass,soilT.depth,depth_soil_temperature,NA
column_name,vanGestel,biomass,trt.size.abg,treatment_size_above_ground,NA
column_name,vanGestel,biomass,trt.size.units,treatment_size_units,NA
column_name,vanGestel,biomass,species,vegetation_species,NA
column_name,vanGestel,biomass,start.date,treatment_duration_start,NA
column_name,vanGestel,biomass,measurement.date,measurement_date,NA
column_name,vanGestel,biomass,duration,treatment_duration,NA
column_name,vanGestel,biomass,remove,remove,NA
column_name,vanGestel,biomass,multi.year,multiyear,NA
column_name,vanGestel,biomass,control.mean,control_mean,NA
column_name,vanGestel,biomass,control.se,control_standard_error,NA
column_name,vanGestel,biomass,control.n,control_size,NA
column_name,vanGestel,biomass,trt.mean,treatment_mean,NA
column_name,vanGestel,biomass,trt.se,treatment_standard_error,NA
column_name,vanGestel,biomass,trt.n,treatment_size,NA
column_name,vanGestel,biomass,unit,unit,NA
column_name,vanGestel,biomass,variable,variable,NA
column_name,vanGestel,biomass,soil.horizon,soil_horizon,NA
column_name,vanGestel,biomass,source,source,NA
column_name,vanGestel,biomass,notes,notes,NA
column_name,vanGestel,biomass,reference,reference,NA
column_name,vanGestel,biomass,input,input,NA
column_name,vanGestel,site info,site.id,site_name,NA
column_name,vanGestel,site info,state.country,state_country,NA
column_name,vanGestel,site info,site,site,NA
column_name,vanGestel,site info,project,project,NA
column_name,vanGestel,site info,lat,latitude,NA
column_name,vanGestel,site info,lon,longitude,NA
column_name,vanGestel,site info,elevation,elevation,NA
column_name,vanGestel,site info,mat,mean_annual_temperature,NA
column_name,vanGestel,site info,map,mean_annual_precipitation,NA
column_name,vanGestel,site info,treatments,treatment_type,NA
column_name,vanGestel,site info,technique,technique,NA
column_name,vanGestel,site info,season,season,NA
column_name,vanGestel,site info,biome,biome,NA
column_name,vanGestel,site info,sub.biome,sub_biome,NA
column_name,vanGestel,site info,species,vegetation_species,NA
column_name,vanGestel,site info,soil.type,soil_type,NA
column_name,vanGestel,site info,soil.texture.class,soil_texture_class,NA
column_name,vanGestel,site info,perc.sand,sand,NA
column_name,vanGestel,site info,perc.silt,silt,NA
column_name,vanGestel,site info,perc.clay,clay,NA
column_name,vanGestel,site info,start.date,treatment_duration_start,NA
column_name,vanGestel,site info,C.pool.abg,carbon_pool_above_ground,NA
column_name,vanGestel,site info,C.pool.bwg,carbon_pool_below_ground,NA
column_name,vanGestel,site info,N.pool.abg,nitrogen_pool_above_ground,NA
column_name,vanGestel,site info,N.pool.bwg,nitrogen_pool_below_ground,NA
column_name,vanGestel,site info,P.pool.bwg,phosphorus_pool_above_ground,NA
column_name,vanGestel,site info,soil.depth.pool,depth,NA
column_name,vanGestel,site info,Ndep.rate,nitrogen_deposition_rate,NA
column_name,vanGestel,site info,bulk.density,bulk_density,NA
column_name,vanGestel,site info,pH,pH,NA
column_name,vanGestel,site info,percent.om,organic_matter,NA
column_name,vanGestel,site info,source,source,NA
column_name,vanGestel,site info,notes,notes,NA
column_name,vanGestel,site info,Reference,reference,NA
column_name,vanGestel,soil moisture,site.id,site_name,NA
column_name,vanGestel,soil moisture,trt,treatment_type,NA
column_name,vanGestel,soil moisture,technique,technique,NA
column_name,vanGestel,soil moisture,season,season,NA
column_name,vanGestel,soil moisture,trt.size.bg,treatment_size_below_ground,NA
column_name,vanGestel,soil moisture,soilT.depth,depth_soil_temperature,NA
column_name,vanGestel,soil moisture,trt.size.abg,treatment_size_above_ground,NA
column_name,vanGestel,soil moisture,trt.size.units,treatment_size_units,NA
column_name,vanGestel,soil moisture,start.date,treatment_duration_start,NA
column_name,vanGestel,soil moisture,measurement.date,measurement_date,NA
column_name,vanGestel,soil moisture,control.mean,control_mean,NA
column_name,vanGestel,soil moisture,control.se,control_standard_error,NA
column_name,vanGestel,soil moisture,control.n,control_size,NA
column_name,vanGestel,soil moisture,trt.mean,treatment_mean,NA
column_name,vanGestel,soil moisture,trt.se,treatment_standard_error,NA
column_name,vanGestel,soil moisture,trt.n,treatment_size,NA
column_name,vanGestel,soil moisture,unit,unit,NA
column_name,vanGestel,soil moisture,variable,variable,NA
column_name,vanGestel,soil moisture,soil.horizon,soil_horizon,NA
column_name,vanGestel,soil moisture,source,source,NA
column_name,vanGestel,soil moisture,notes,notes,NA
column_name,vanGestel,soil moisture,reference,reference,NA
column_name,vanGestel,correlation BD-OM,site,site,NA
column_name,vanGestel,correlation BD-OM,bulk.density,bulk_density,NA
column_name,vanGestel,correlation BD-OM,percent.om,organic_matter,NA
column_name,vanGestel,correlation BD-OM,source,source,NA
column_name,vanGestel,correlation BD-OM,notes,notes,NA
column_name,vanGestel,correlation BD-OM,Reference,reference,NA
column_name,SIDb_restructured,study,level1,site_id,NA
column_name,SIDb_restructured,study,citationKey,citationKey,NA
column_name,SIDb_restructured,study,doi,doi,NA
column_name,SIDb_restructured,study,entryAuthor,author,NA
